rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
84,UNLV,MWC,26-7,103.1361735987162,51,91.72512692106321,145,0.7938710503980364,84,26,7,15,3,15-3,0.49448861926178606,0.4583812112719183,0.4925363397002036,0.49448861926178606,0.4583812112719183,0.4925363397002036,0.8606832811522062,0.8922772400440487,94.4122355576625,94.50258651295016,94.4122355576625,94.50258651295016,102.22301738113393,90.8525767584626,111.1997564516391,86.26748574592672,0.9488052883963422,1,0.03061783985457256,1365.0,1160.0,1283.6,1.0634153942038018,0.9037083203490185,0,0.8333333333333334,-2.4629042223485733,75,98,69.95814587653574
85,California,P12,11-13,98.42548651321496,102,87.75034876948766,90,0.7892225223328727,85,11,13,1,10,1-10,0.6748968618415124,0.42793643435593715,0.9187306444433662,0.6748968618415124,0.42793643435593715,0.9187306444433662,0.6080253372521578,0.8346143399589546,101.21638040708993,89.39825175814276,101.21638040708993,89.39825175814276,96.23050017839415,89.22680473537014,103.64051099824756,96.31404744845011,0.699120280853618,11,-0.029438362807416518,649.0,779.0,758.9200000000001,0.8551625994834764,1.0264586517683023,0,0.09090909090909091,-3.845720732365361,95,250,68.73418154282656
86,Charlotte,CUSA,22-10,93.33632151873691,160,83.57922615506172,39,0.78070248600795,86,22,10,15,3,15-3,0.5819729482521607,0.6521140508809224,0.5094369702674624,0.5819729482521607,0.6521140508809224,0.5094369702674624,0.7635502187864776,0.6504353912469716,95.73198425263719,91.67379565948724,95.73198425263719,91.67379565948724,92.91262545383474,79.65372923673709,96.64289928384393,101.77130762028534,0.35557711657323665,5,0.051647422792735265,1160.0,979.0,1234.6000000000001,0.939575571035153,0.7929693827960472,0,0.8333333333333334,-2.664529789716118,79,51,65.92178950257276
87,San Francisco,WCC,17-16,99.94206235495454,81,89.50945477231633,110,0.780371634971495,87,17,16,10,8,10-8,0.6566829892940012,0.6424875734963634,0.6537288811231833,0.6566829892940012,0.6424875734963634,0.6537288811231833,0.6957084510031867,0.7173344816698464,98.10697613047999,89.89267313757337,98.10697613047999,89.89267313757337,101.80557338568762,88.26957352824942,113.90691720730509,102.0831166179824,0.7790835749224426,7,-0.042464151951494555,1274.0,1234.0,1301.5800000000002,0.9788103689362159,0.9480784892207931,0,0.5555555555555556,-5.482851725278471,114,282,69.81725209915722
88,Seton Hall,BE,24-13,101.58127618062176,59,91.09286196393546,132,0.7778649658478844,88,24,13,12,8,12-8,0.6512906205268228,0.6563784280964252,0.6378700456242737,0.6512906205268228,0.6563784280964252,0.6378700456242737,0.6644436708230983,0.6755471824231708,98.14454143546978,89.64520570368889,98.14454143546978,89.64520570368889,99.4955614405068,89.84182484139617,108.14440023560739,94.46520043272295,0.8256652817621634,12,0.11853476187460232,1409.0,1378.0,1431.76,0.9841034810303403,0.9624518075655137,0,0.6,-1.8816752362629003,71,8,69.59740321744177
89,Wake Forest,ACC,16-17,98.30398347322466,104,88.83438191476296,102,0.7622117982305764,89,16,17,4,14,4-14,0.6858828244614412,0.3705051666876604,0.8676328974888834,0.6858828244614412,0.3705051666876604,0.8676328974888834,0.6144102007497424,0.8821733992928493,96.38762480170831,86.63908236297976,96.38762480170831,86.63908236297976,98.6642478585614,91.17119079275233,107.475595153845,102.39949263429006,0.635617652198279,14,0.015614299115717323,1094.0,1270.0,1247.94,0.8766447104828757,1.0176771319133933,0,0.2222222222222222,-4.240516544964434,96,122,68.22452939604365
90,New Mexico,MWC,26-10,104.57830269233145,43,94.53815585781442,210,0.7614643665864456,90,26,10,14,4,14-4,0.4709012277211472,0.3831016978589762,0.4937587263505178,0.4709012277211472,0.3831016978589762,0.4937587263505178,0.8424080451585844,0.8281194532153996,92.76953615191334,93.41115121222055,92.76953615191334,93.41115121222055,104.26974057029774,93.66088638773114,109.97261373976538,93.25495095145257,0.8694703139173678,2,0.0038377844475376843,1413.0,1246.0,1322.7399999999998,1.0682371441099539,0.9419840633835828,0,0.7777777777777778,-4.422524544290865,97,156,71.81107358291982
91,Oklahoma St.,B12,9-20,89.29148461663956,215,80.89950085855156,25,0.7567664199589885,91,9,20,3,15,3-15,0.837242494798533,0.7160640435769691,0.8902680122046474,0.837242494798533,0.7160640435769691,0.8902680122046474,0.48781801805031644,0.6795890566498686,103.20406836186534,84.77843798649629,103.20406836186534,84.77843798649629,89.79493197356472,81.49375381597669,97.50595323916086,93.7516029497768,0.6110062068205623,16,6.166564795556662e-05,1028.0,1166.0,1257.8600000000004,0.8172610624393809,0.9269712050625664,0,0.16666666666666666,-5.518877827512546,115,167,67.66781190965267
92,Old Dominion,CUSA,24-10,94.11191365591935,150,86.30384258878519,72,0.730275541166845,92,24,10,12,6,12-6,0.494878937131671,0.44344433686646884,0.5139611104899131,0.494878937131671,0.44344433686646884,0.5139611104899131,0.854681143206238,0.8689080557280433,91.52641789225703,91.59151836792553,91.52641789225703,91.59151836792553,91.65880840980009,86.1474355577907,77.35097491418543,82.66787763925304,0.3176709020972815,1,0.018475181196398016,1128.0,1052.0,1224.82,0.920951650038373,0.8589017161705393,0,0.6666666666666666,-4.804679435869452,104,119,67.66968916045934
93,Tulsa,Amer,17-11,103.51384515152014,50,94.96037411469055,217,0.7294483140022949,93,17,11,5,8,5-8,0.5447192824441218,0.26978667300559306,0.7032658888728419,0.5447192824441218,0.26978667300559306,0.7032658888728419,0.7925339516624261,0.9470132105799896,92.24655610087905,90.08077554280705,92.24655610087905,90.08077554280705,99.3222212220437,92.59950786452563,107.38640255733578,91.07603570892017,0.8692674049835926,3,-0.01756443386278639,811.0,858.0,894.9200000000001,0.9062262548607696,0.9587449157466589,0,0.38461538461538464,-5.014764639156818,106,220,67.21442698581924
94,VCU,A10,16-12,96.87181391124426,116,88.87370102823994,103,0.7292817929355644,94,16,12,9,5,9-5,0.6425762084979805,0.7145033424400219,0.587372811070115,0.6425762084979805,0.7145033424400219,0.587372811070115,0.74102283861316,0.6674457401905245,95.35507003959844,89.03173686447417,95.35507003959844,89.03173686447417,97.84147740300848,91.8690912792089,125.98101523451783,105.38290660575385,0.8862608778171704,4,0.028986906396471945,862.0,844.0,894.6999999999999,0.9634514362356098,0.9433329607689729,0,0.6428571428571429,-4.496648056569699,100,103,63.63001251646877
95,Pittsburgh,ACC,11-19,92.1348638335867,176,84.6638722820313,55,0.72561574405833,95,11,19,2,16,2-16,0.7359697103484456,0.4960486087890735,0.875457425815844,0.7359697103484456,0.4960486087890735,0.875457425815844,0.5647690477945332,0.7848464708202404,100.06714359092662,86.52502204909312,100.06714359092662,86.52502204909312,89.90849175042865,86.15544639129179,104.66166040485238,97.66799068141768,0.68897428870306,12,-0.02086413669951226,1048.0,1266.0,1300.56,0.8058067294088701,0.9734268315187304,0,0.1111111111111111,-6.272698094459628,128,231,69.91363804460607
96,Drexel,CAA,28-6,99.82830192379939,86,91.85400132856157,148,0.7225990524004643,96,28,6,16,2,16-2,0.402516855546514,0.40242955800156455,0.3790056693573805,0.402516855546514,0.40242955800156455,0.3790056693573805,0.8936563977512852,0.8784101451350018,89.98698664717087,94.26900866564162,89.98698664717087,94.26900866564162,99.76391347760493,92.82819832817711,144.72641489991474,127.74288253407082,0.8077560580613483,1,0.062341515443843365,1216.0,1034.0,1172.2599999999998,1.0373125415863378,0.8820568815791721,0,0.8888888888888888,-2.113157730871328,72,40,62.141260312837616
97,Auburn,SEC,10-18,96.64363036463683,121,88.93692577252492,105,0.7222566619652243,97,10,18,2,14,2-14,0.7374968933444617,0.45285862731142035,0.9238385317740205,0.7374968933444617,0.45285862731142035,0.9238385317740205,0.5663753603486243,0.8038779951434667,99.42447616629634,87.13725924764205,99.42447616629634,87.13725924764205,95.39909409746114,90.09202050184832,102.18073885253979,93.04452059628247,0.745954012835683,15,-0.017478521503617173,965.0,1145.0,1119.42,0.8620535634525022,1.0228511193296528,0,0.125,-6.247005696934807,127,219,68.86901470936742
98,Towson,CAA,24-8,95.79800682415194,128,88.16039554102844,97,0.7222132138437365,98,24,8,14,4,14-4,0.40882632375304406,0.42138187097199337,0.3736579383532259,0.40882632375304406,0.42138187097199337,0.3736579383532259,0.8552080849248147,0.7512036510429262,90.88467305132143,93.646753545664,90.88467305132143,93.646753545664,95.60992949986407,89.01671947902231,113.12753425645168,97.06424663482461,0.8533525230632859,3,0.019688605271551585,1335.0,1120.0,1322.6200000000001,1.0093602092815774,0.8468040707081398,0,0.7777777777777778,-2.7269029789584307,83,117,72.48269643129521
99,San Diego,WCC,17-15,93.73015316035857,155,86.2699373819126,70,0.7218778807051094,99,17,15,8,9,8-9,0.6584158257569347,0.6163997602328555,0.68189687930803,0.6584158257569347,0.6163997602328555,0.68189687930803,0.7015686586112255,0.7406212978553128,98.886724302156,90.50198806260134,98.886724302156,90.50198806260134,92.86045337561589,87.51586201214782,118.09987218290229,109.04430803461078,0.714517747936747,6,0.025890531753150148,1134.0,1149.0,1235.2199999999998,0.9180550833049984,0.9301986690630011,0,0.47058823529411764,-5.364639831264601,111,109,70.85035832320351
100,UT Arlington,SB,20-8,98.82194437949337,92,90.99829631227686,127,0.7208149058682358,100,20,8,11,4,11-4,0.5049964781510925,0.7059665856779229,0.34689557493625767,0.5049964781510925,0.7059665856779229,0.34689557493625767,0.818968540656141,0.6935354873662599,93.4672941707454,92.80721542306345,93.4672941707454,92.80721542306345,93.9186373299613,90.99300124895998,131.8333363703784,108.63175916172352,0.9025697490818352,2,0.05673389420759467,1052.0,967.0,1086.6999999999998,0.9680684641575413,0.889850004601086,0,0.7333333333333333,-3.042472227793062,87,48,69.18696865953225
101,Green Bay,Horz,19-8,93.84464304902565,153,86.73527960588319,77,0.7121747092573789,101,19,8,14,4,14-4,0.43523820121253853,0.5533280241343016,0.3750533290013344,0.43523820121253853,0.5533280241343016,0.3750533290013344,0.8596371316517969,0.7654152157957576,90.9273321140403,93.63339141263675,90.9273321140403,93.63339141263675,96.03810910266718,86.46095795758974,82.63059873506663,81.96827961764586,0.5231206891770184,2,-0.004285110169246931,1154.0,972.0,1174.96,0.982161094845782,0.8272622046707973,0,0.7777777777777778,-3.668481974093066,94,184,64.62157342702034
102,UC Davis,BW,15-13,95.64724449434235,131,88.40185232392312,99,0.712160563773835,102,15,13,8,8,8-8,0.49357213236010805,0.5797598787603623,0.42389183911806766,0.49357213236010805,0.5797598787603623,0.42389183911806766,0.8103585841667724,0.6542962814250194,93.93345044589721,90.83820058844088,93.93345044589721,90.83820058844088,95.28336069439821,89.50123565553704,125.90602321071496,96.74599962279912,0.9538952627512441,3,-0.11926565025173563,993.0,924.0,1055.6200000000001,0.9406794111517401,0.875314980769595,0,0.5,-7.9109262617930804,160,354,65.71875082238458
103,Clemson,ACC,10-21,99.93063635772381,82,92.50487900488689,164,0.7084714000220037,103,10,21,3,15,3-15,0.7574205095777562,0.5506898978854919,0.876665729827105,0.7574205095777562,0.5506898978854919,0.876665729827105,0.5514656949166367,0.7303340470220505,100.30954491098454,85.32407769322143,100.30954491098454,85.32407769322143,100.5854905458451,94.51036729904712,116.06319588267124,109.09917025425653,0.670752792914895,15,-0.041119584888235916,1133.0,1348.0,1280.5399999999997,0.8847829821793932,1.0526809002452093,0,0.16666666666666666,-7.392930212541284,150,277,69.34437029816439
104,Murray St.,OVC,22-10,104.4875612872943,44,96.78322346825851,253,0.706995266045696,104,22,10,13,5,13-5,0.3575840813942443,0.2676521350662533,0.3740574364049902,0.3575840813942443,0.2676521350662533,0.3740574364049902,0.8729959919431379,0.8740334753553815,90.67307842394335,95.81277493593439,90.67307842394335,95.81277493593439,106.57281888543574,97.30364861392238,92.58086590919086,91.80334691131598,0.5242279931986151,4,-0.06488474636175001,1321.0,1123.0,1196.68,1.1038874218671657,0.9384296553798843,0,0.7222222222222222,-5.758923466088666,120,314,65.11079959228314
105,North Texas,CUSA,17-13,95.94840571710645,124,89.2158528489961,107,0.6977584377827788,105,17,13,10,7,10-7,0.5175773583006459,0.4810555579395464,0.5014140528455195,0.5175773583006459,0.4810555579395464,0.5014140528455195,0.8209895053165515,0.7899173934417962,93.48445459111483,91.49269139754797,93.48445459111483,91.49269139754797,91.74470522401968,88.02400066357671,86.45336556950174,84.06680780988695,0.5797928977172918,3,-0.0713738120938594,1043.0,1015.0,1144.6599999999999,0.9111876015585415,0.8867261894361645,0,0.5882352941176471,-7.0610588471424025,144,323,68.15833732824608
106,Rutgers,B10,11-20,91.31921448817442,187,84.92571123560467,60,0.6973519822020766,106,11,20,3,14,3-14,0.6834452300854541,0.4688086277650188,0.8189547508040592,0.6834452300854541,0.4688086277650188,0.8189547508040592,0.6304025110776768,0.8080609769435819,99.98237525768324,90.96367248870685,99.98237525768324,90.96367248870685,93.02365142883224,86.5761798363439,101.12408650420282,95.18330558828495,0.6673565879437263,10,-0.0786544517430674,988.0,1100.0,1114.4399999999998,0.8865439144323608,0.9870428197121426,0,0.17647058823529413,-8.897770943419161,181,331,63.52020015573768
107,Delaware,CAA,24-8,98.34683643007307,103,91.49657812387032,142,0.6964154512521277,107,24,8,15,3,15-3,0.45192287700484807,0.48685958248551653,0.387014673411209,0.45192287700484807,0.48685958248551653,0.387014673411209,0.8290962942532503,0.7868160621727422,91.37913346103575,93.42278409078273,91.37913346103575,93.42278409078273,99.2650791257407,92.95713262443982,112.12256471682547,115.7315868669425,0.4099114300668872,3,0.08604129239239644,1340.0,1159.0,1304.9,1.0268986129205302,0.8881906659514138,0,0.8333333333333334,-2.7325193668311996,84,18,71.48632603628718
108,Temple,Amer,13-15,92.58031845508839,172,86.14422205221558,69,0.6960624976368417,108,13,15,8,8,8-8,0.6922889770465696,0.651134849524467,0.7240342766814316,0.6922889770465696,0.651134849524467,0.7240342766814316,0.6938681035080025,0.7059172686260378,95.46289904297048,87.19943601883486,95.46289904297048,87.19943601883486,93.92689416003651,84.17015507288448,97.35234521368979,90.63795109757586,0.6946254704847955,7,0.008976443966933256,951.0,977.0,1114.3,0.8534505967872207,0.8767836309790901,0,0.5,-6.823804226846793,139,147,68.55991588902202
109,Wyoming,MWC,17-13,95.4993899419084,134,88.91512924929117,104,0.6945614038434424,109,17,13,11,6,11-6,0.5421039941302025,0.5182633909571153,0.5245751699557551,0.5421039941302025,0.5182633909571153,0.5245751699557551,0.8043872897365036,0.7244230818722258,97.1228672132967,93.19900553538251,97.1228672132967,93.19900553538251,95.57661591877643,90.32345761408526,94.42975295599301,81.71093243017175,0.8407322621347527,3,-0.03869521929483388,1089.0,1025.0,1111.24,0.979986321586696,0.9223930024117203,0,0.6470588235294118,-7.08213574158409,145,270,63.073340175075785
110,Ball St.,MAC,20-13,100.25196521047164,75,93.50505684658953,186,0.6902350117731744,110,20,13,11,8,11-8,0.5556107728852953,0.47286666638388414,0.551227563013831,0.5556107728852953,0.47286666638388414,0.551227563013831,0.8008421715895784,0.8225838210718388,95.2402142434506,93.17008621957251,95.2402142434506,93.17008621957251,98.40102432169701,92.00220253575804,115.11322289772897,80.73371203157272,0.9833693844385346,1,0.020873500678122436,1342.0,1292.0,1357.3400000000001,0.9886984837991953,0.9518617295592849,0,0.5789473684210527,-6.321854438345635,130,114,69.34565409046103
111,Bucknell,Pat,24-10,91.98823097234555,179,85.81408804410572,68,0.6897585484242658,111,24,10,12,6,12-6,0.371479444481616,0.4565353882533485,0.27400821319362856,0.371479444481616,0.4565353882533485,0.27400821319362856,0.888979246924754,0.8312124602253065,89.25297699171152,94.42862995729362,89.25297699171152,94.42862995729362,88.45644138663175,84.58971976285542,82.01541018436521,81.71189727649767,0.5106575800443486,1,-0.039649371102780995,1118.0,962.0,1210.8600000000001,0.9233107047883322,0.7944766529574021,0,0.6666666666666666,-6.199878234578116,126,272,66.54072316942094
112,Jackson St.,SWAC,23-7,100.20679378682955,77,93.65809469559812,189,0.6850825865126093,112,23,7,18,0,18-0,0.2944180267288541,0.680110025360996,0.10301752372531668,0.2944180267288541,0.680110025360996,0.10301752372531668,0.8290745961615499,0.5042613195887524,86.33324094449732,96.57792415341201,86.33324094449732,96.57792415341201,97.415714196929,92.30645563196288,103.66524924596779,87.53909678276257,0.8748387328388982,6,0.009923765364317494,1492.0,1038.0,1352.8400000000001,1.1028650838236598,0.7672747701132432,0,1.0,-1.8625508070642454,70,140,71.33127814911991
113,Wichita St.,Amer,14-16,92.91143640107774,167,86.86994326904014,81,0.6842123752946914,113,14,16,5,11,5-11,0.6247362652968182,0.4746078661353018,0.7401710865714849,0.6247362652968182,0.4746078661353018,0.7401710865714849,0.7051470226100907,0.7417074878194811,94.88730326473112,89.63801326187668,94.88730326473112,89.63801326187668,90.50884452278814,85.80928198933063,101.16621154884884,96.40881268646234,0.6350452515233341,6,-0.022926221385186796,921.0,988.0,1095.12,0.8410037256191103,0.902184235517569,0,0.3125,-7.546768402848234,153,241,69.27679437923501
114,Columbia,Ivy,25-7,95.69298506482039,130,89.48861115875755,109,0.6837126755618407,114,25,7,12,2,12-2,0.47633547343264515,0.4540705542032913,0.4001784722875371,0.47633547343264515,0.4540705542032913,0.4001784722875371,0.8172987993929194,0.8588799161659341,90.88404886979403,91.76655521462267,90.88404886979403,91.76655521462267,89.31815130788159,86.49991693330715,87.96949118046368,88.48140521306514,0.4833244130554847,4,0.14157731536489604,898.0,788.0,986.68,0.9101228361778896,0.7986378562451859,0,0.8571428571428571,-1.3553022745683956,66,4,70.66546765464172
115,Louisiana Tech,CUSA,21-12,97.11877976526995,113,91.00588337721719,128,0.6786603177727343,115,21,12,11,7,11-7,0.45384978480291155,0.3082338915436609,0.48324502991622637,0.45384978480291155,0.3082338915436609,0.48324502991622637,0.8424012355566243,0.8218342016413406,91.8640024842092,92.87706015306999,91.8640024842092,92.87706015306999,95.04702567917259,89.36703944900283,86.26374736270927,82.3210043221602,0.6313484696710917,2,-0.027384515533009024,1180.0,1110.0,1248.58,0.9450736036137052,0.8890099152637396,0,0.6111111111111112,-6.304098817127245,129,247,66.46083384863257
116,Kent St.,MAC,19-12,96.7932050868535,117,90.86708790552095,125,0.6740494285276647,116,19,12,10,10,10-10,0.5162871057532199,0.43681712813636536,0.5309192445742177,0.5162871057532199,0.43681712813636536,0.5309192445742177,0.8299941046006344,0.8314599021294393,96.06590058794526,94.02525166008573,96.06590058794526,94.02525166008573,93.39795190600472,88.64080367363685,113.32810778959593,87.50221823529748,0.9513932635549266,1,0.0029850086734148906,1295.0,1244.0,1362.28,0.9506122089438295,0.9131749713715243,0,0.5,-6.6981507722458895,134,159,65.80389417772466
117,Syracuse,ACC,11-18,99.39243875837644,87,93.43559051186033,184,0.670565252430716,117,11,18,4,14,4-14,0.7116270343454039,0.40820238309238344,0.8803715980594569,0.7116270343454039,0.40820238309238344,0.8803715980594569,0.5719067212361183,0.8073941606801813,99.59038548916982,87.39738721501935,99.59038548916982,87.39738721501935,97.89907500156491,92.35748998627348,110.6585585594609,106.189333518025,0.6163527825375087,13,0.010164907098940856,1170.0,1423.0,1359.34,0.8607118160283668,1.0468315506054409,0,0.2222222222222222,-5.857098990024642,122,139,74.1276420055625
118,Penn St.,B10,11-18,99.8347284644922,85,94.04366527852613,196,0.6653447443441887,118,11,18,5,13,5-13,0.7226081272996552,0.5223526974065686,0.8352642630789736,0.7226081272996552,0.5223526974065686,0.8352642630789736,0.5978027021601684,0.7582636453206566,100.70268558520202,89.65133153176747,100.70268558520202,89.65133153176747,100.13328707509706,92.78321139448269,106.05425864364706,99.50716597087496,0.675417992004143,11,0.010449452512416746,1217.0,1391.0,1310.3799999999999,0.9287382286054428,1.061524138036295,0,0.2777777777777778,-6.716859769339467,136,138,72.53833898118482
119,Colorado St.,MWC,21-12,97.70346046003542,106,92.10422950284648,155,0.6634452054969893,119,21,12,9,9,9-9,0.46652843047766895,0.30917635019141276,0.5000424354272182,0.46652843047766895,0.30917635019141276,0.5000424354272182,0.8465754682509135,0.8760620009334245,94.20299980865659,93.82363064617569,94.20299980865659,93.82363064617569,98.98659136823345,97.75518156085829,158.11341242024662,144.38559847080072,0.7397151380188114,1,-0.012149124785222787,1273.0,1258.0,1265.3,1.006085513317,0.9942306172449222,0,0.5,-6.736438603805823,138,208,67.57452078377489
120,Saint Mary's,WCC,18-15,100.21047885015551,76,94.83436070655654,213,0.6534233183399107,120,18,15,9,9,9-9,0.61722826630484,0.5718293125181456,0.6677557932964183,0.61722826630484,0.5718293125181456,0.6677557932964183,0.7194982787806494,0.7275999184556009,97.71990195382295,90.59225435767672,97.71990195382295,90.59225435767672,100.8831552150317,93.88269194521192,97.30760536626073,98.29616165918277,0.4709726685709727,6,0.05230096666716988,1284.0,1331.0,1327.1799999999998,0.967464850284061,1.002878283277325,0,0.5,-6.456568698845341,133,50,70.32194167330145
121,Troy,SB,24-9,91.70050886168048,183,86.8307111565808,80,0.6519284769225985,121,24,9,13,2,13-2,0.4203182531099552,0.48852532241605695,0.3084997766367355,0.4203182531099552,0.48852532241605695,0.3084997766367355,0.8432260516864952,0.7582201484326039,91.53997802538122,94.94867522158722,91.53997802538122,94.94867522158722,91.11477551116343,84.94271249036694,94.68422644761316,80.35308378442231,0.8684525068555173,2,0.06799829086966269,1174.0,970.0,1218.78,0.9632583403075207,0.7958778450581729,0,0.8666666666666667,-3.5105865774190064,89,37,79.19045052163007
122,Fairfield,MAAC,25-7,97.69121248128356,107,92.57179167637531,166,0.6499938387176091,122,25,7,19,1,19-1,0.356918968594803,0.586481198401192,0.24081371767116302,0.356918968594803,0.586481198401192,0.24081371767116302,0.8609099479589086,0.6928058269734911,88.31186704806154,92.95196379809957,88.31186704806154,92.95196379809957,96.55709615900119,91.55318853926074,91.37777993838569,92.88666837954968,0.4530525565690891,3,0.05932877137470649,1303.0,1070.0,1297.0,1.0046260601387818,0.8249807247494217,0,0.95,-2.6890202801867744,80,43,63.28556304631336
123,UC Irvine,BW,21-12,94.297566713323,148,89.65590571678698,112,0.6411772932230845,123,21,12,14,4,14-4,0.4658542353028166,0.480768298563035,0.4160349919159233,0.4658542353028166,0.480768298563035,0.4160349919159233,0.8596455439595718,0.837094900736587,92.41384587188398,93.02670211839802,92.41384587188398,93.02670211839802,93.58036563857969,87.19243948752529,89.1461574352222,89.81773918076809,0.47843577522491615,2,-0.0075225072533365855,1153.0,1013.0,1209.94,0.9529398151974477,0.8372315982610707,0,0.7777777777777778,-7.347488295700413,148,192,67.46803033832519
124,Santa Clara,WCC,16-15,101.22797977287026,65,96.26620829174783,246,0.6405990601172912,124,16,15,8,10,8-10,0.566526756003228,0.36827705564674384,0.6691668234466392,0.566526756003228,0.36827705564674384,0.6691668234466392,0.7490057943119616,0.8615643280474071,96.84846917198021,91.0107162497326,96.84846917198021,91.0107162497326,101.68327190035899,96.81380923240405,100.6732490433098,100.096389811342,0.5165151619175279,5,-0.008354815479140631,1227.0,1303.0,1261.7399999999998,0.9724665937514863,1.032700873397055,0,0.4444444444444444,-7.540468457445824,152,197,67.54096948586125
125,Air Force,MWC,19-14,90.09481102726463,203,85.75007825755755,66,0.6383925372299855,125,19,14,11,7,11-7,0.4945613598474272,0.3619930196626114,0.5117031648816157,0.4945613598474272,0.3619930196626114,0.5117031648816157,0.829273229901958,0.8766685139244061,95.0400308347819,93.73309875317484,95.0400308347819,93.73309875317484,90.1740354186269,84.7597823959285,103.41548130722099,101.33502740341194,0.5581628139566479,2,-0.0234586270321252,1111.0,1051.0,1203.1399999999999,0.9234170586964111,0.8735475505759929,0,0.6111111111111112,-8.783489878130956,177,242,66.05829734633784
126,Richmond,A10,16-14,100.53697410944096,72,95.70156174266975,233,0.6380350546708057,126,16,14,7,9,7-9,0.5013078209636579,0.3678036409428284,0.6027242874393982,0.5013078209636579,0.3678036409428284,0.6027242874393982,0.8622245725827516,0.9105109638934414,92.16291359462448,92.78308510725789,92.16291359462448,92.78308510725789,98.94886687606909,95.65912960832013,114.99310775188033,139.1382256979714,0.10048472970224206,1,-0.07231514852774334,1079.0,1117.0,1135.46,0.9502756592041991,0.9837422718545787,0,0.4375,-10.120904764262908,203,324,70.14043384575841
127,Harvard,Ivy,13-14,100.31924061378426,73,95.5280432224922,230,0.6370962395009685,127,13,14,7,7,7-7,0.5086889682851227,0.588973649851254,0.40677750907793103,0.5086889682851227,0.588973649851254,0.40677750907793103,0.761461887163879,0.731551289285083,91.39310753419679,90.92752423016279,91.39310753419679,90.92752423016279,98.73981961064672,95.6125055984288,96.73289672518099,97.88102330324415,0.46612938200135656,5,-0.08125551545374393,1008.0,920.0,1019.9200000000001,0.9883128088477527,0.9020315318848536,0,0.5,-7.897598589279446,159,333,70.82288769986317
128,SMU,Amer,14-15,90.61857997899469,199,86.29187089977107,71,0.6370595856322863,128,14,15,7,7,7-7,0.6709090756255678,0.6230240645816016,0.7017478796574645,0.6709090756255678,0.6230240645816016,0.7017478796574645,0.7342426918461435,0.7358147186770257,95.93038393694243,88.60488522480274,95.93038393694243,88.60488522480274,90.7641418895569,82.83729624535748,93.65984578105437,99.35452292377433,0.3365321382197238,4,0.04123355946794849,813.0,810.0,948.04,0.8575587527952407,0.8543943293531919,0,0.5,-6.721182647467998,137,77,67.36093299773553
129,Mercer,SC,23-7,90.8235859185587,196,86.62529750434791,76,0.6328032729330496,129,23,7,13,1,13-1,0.34568641706700803,0.5421591839529076,0.16674267471118537,0.34568641706700803,0.5421591839529076,0.16674267471118537,0.8485200662912915,0.7389307589764251,88.9519215931722,94.94647700620506,88.9519215931722,94.94647700620506,91.24221567330747,90.81629791630657,88.08305268890076,88.77149280289441,0.47763185316050877,5,0.04791592443480719,947.0,772.0,964.0400000000001,0.9823243848802954,0.8007966474420148,0,0.9285714285714286,-2.58327556558546,78,62,67.78200842927156
130,Memphis,Amer,16-12,95.85089985956797,126,91.60722235969787,144,0.6273261726003786,130,16,12,6,9,6-9,0.5663262948542763,0.3879482953770515,0.674871090467627,0.5663262948542763,0.3879482953770515,0.674871090467627,0.789247710015586,0.8591670533658182,92.46878493318634,90.32637514630639,92.46878493318634,90.32637514630639,95.6099552295623,93.06714777201586,96.39255740337819,94.48755913731033,0.5571366767692763,3,0.043782125399934535,908.0,974.0,1015.96,0.8937359738572385,0.9586991613843064,0,0.4,-6.4312441988501625,132,68,65.75449624850518
131,St. John's,BE,12-19,102.62077456908459,54,98.10207817145712,266,0.6266486756227544,131,12,19,7,12,7-12,0.6254946924447854,0.5195318216512119,0.684560202577322,0.6254946924447854,0.5195318216512119,0.684560202577322,0.702952661980582,0.8242570761609759,96.9104718079015,89.69009439294524,96.9104718079015,89.69009439294524,103.57393229688456,94.07561253977151,102.51440630705282,101.31340041010272,0.5338291106510069,8,-0.06656114116013956,1376.0,1423.0,1389.2400000000005,0.990469609282773,1.0243010566928676,0,0.3684210526315789,-10.1454202288375,204,318,70.90643665423362
132,Bowling Green,MAC,17-16,99.15952130844111,90,94.89127778830168,214,0.6238631538019511,132,17,16,10,10,10-10,0.531378257899655,0.4342329077936615,0.5783057575190113,0.531378257899655,0.4342329077936615,0.5783057575190113,0.8260107031600605,0.8179642725044451,95.53392321145789,93.39357693789023,95.53392321145789,93.39357693789023,98.8470114880252,94.47628416421244,90.93830448503408,99.43307470561898,0.2636680275187255,1,-0.050134848348105554,1446.0,1402.0,1440.9999999999995,1.0034698126301183,0.9729354614850801,0,0.5,-9.895796072663842,199,295,70.65231468883644
