Season,TeamID,TeamName,Gender,FinalElo,PeakElo,EloVsPeakDiff,SeasonEndRegressed
1991,1287,Morehead St,M,1428.76,1455.81,-27.05,1446.57
1991,1288,Morgan St,M,1225.05,1273.8,-48.75,1293.79
1991,1290,MS Valley St,M,1272.38,1383.21,-110.83,1329.28
1991,1291,Mt St Mary's,M,1254.52,1455.66,-201.14,1315.89
1991,1292,MTSU,M,1623.81,1637.46,-13.65,1592.86
1991,1293,Murray St,M,1719.95,1746.09,-26.14,1664.96
1991,1296,N Illinois,M,1728.37,1775.76,-47.39,1671.28
1991,1298,Navy,M,1238.89,1351.41,-112.52,1304.17
1991,1299,NC A&T,M,1420.08,1492.38,-72.3,1440.06
1991,1301,NC State,M,1808.91,1830.19,-21.28,1731.68
1991,1302,NE Illinois,M,1056.51,1444.03,-387.52,1167.38
1991,1304,Nebraska,M,1811.58,1862.64,-51.06,1733.68
1991,1305,Nevada,M,1510.27,1550.14,-39.87,1507.7
1991,1306,New Hampshire,M,1105.99,1196.76,-90.77,1204.49
1991,1307,New Mexico,M,1668.15,1711.2,-43.05,1626.11
1991,1308,New Mexico St,M,1759.96,1821.92,-61.96,1694.97
1991,1309,New Orleans,M,1686.16,1796.65,-110.49,1639.62
1991,1310,Niagara,M,1293.64,1334.62,-40.98,1345.23
1991,1311,Nicholls St,M,1068.41,1172.28,-103.87,1176.31
1991,1314,North Carolina,M,2021.75,2021.75,0.0,1891.31
1991,1317,North Texas,M,1432.94,1465.78,-32.84,1449.7
1991,1318,Northeastern,M,1581.92,1594.2,-12.28,1561.44
1991,1319,Northern Arizona,M,1109.46,1257.45,-147.99,1207.1
1991,1320,Northern Iowa,M,1507.12,1608.93,-101.81,1505.34
1991,1321,Northwestern,M,1290.94,1463.67,-172.73,1343.2
1991,1322,Northwestern LA,M,1122.04,1368.99,-246.95,1216.53
1991,1323,Notre Dame,M,1533.91,1680.53,-146.62,1525.43
1991,1325,Ohio,M,1546.47,1601.04,-54.57,1534.85
1991,1326,Ohio St,M,1887.68,1982.1,-94.42,1790.76
1991,1327,Okla City,M,1459.21,1459.21,0.0,1469.41
1991,1328,Oklahoma,M,1653.5,1929.64,-276.14,1615.12
1991,1329,Oklahoma St,M,1868.09,1906.62,-38.53,1776.07
1991,1330,Old Dominion,M,1530.78,1563.76,-32.98,1523.08
1991,1331,Oral Roberts,M,1442.62,1442.62,0.0,1456.96
1991,1332,Oregon,M,1585.8,1633.7,-47.9,1564.35
1991,1333,Oregon St,M,1606.37,1722.5,-116.13,1579.78
1991,1334,Pacific,M,1505.28,1545.05,-39.77,1503.96
1991,1335,Penn,M,1358.79,1418.85,-60.06,1394.09
1991,1336,Penn St,M,1684.83,1690.23,-5.4,1638.62
1991,1337,Pepperdine,M,1702.8,1726.46,-23.66,1652.1
1991,1338,Pittsburgh,M,1737.12,1784.35,-47.23,1677.84
1991,1339,Portland,M,1234.4,1352.16,-117.76,1300.8
1991,1341,Prairie View,M,1155.22,1280.85,-125.63,1241.42
1991,1343,Princeton,M,1797.22,1827.37,-30.15,1722.92
1991,1344,Providence,M,1699.08,1721.29,-22.21,1649.31
1991,1345,Purdue,M,1730.8,1807.03,-76.23,1673.1
1991,1347,Radford,M,1457.37,1494.77,-37.4,1468.03
1991,1348,Rhode Island,M,1368.68,1574.57,-205.89,1401.51
1991,1349,Rice,M,1607.82,1618.15,-10.33,1580.86
1991,1350,Richmond,M,1671.0,1671.0,0.0,1628.25
1991,1351,Rider,M,1375.78,1382.67,-6.89,1406.84
1991,1352,Robert Morris,M,1568.94,1618.5,-49.56,1551.7
1991,1353,Rutgers,M,1655.02,1704.6,-49.58,1616.26
1991,1354,S Carolina St,M,1395.3,1461.16,-65.86,1421.48
1991,1356,S Illinois,M,1651.33,1713.87,-62.54,1613.5
1991,1358,Sam Houston St,M,1212.75,1355.62,-142.87,1284.56
1991,1359,Samford,M,1138.35,1265.25,-126.9,1228.76
1991,1360,San Diego,M,1518.16,1625.63,-107.47,1513.62
1991,1361,San Diego St,M,1474.11,1479.67,-5.56,1480.58
1991,1362,San Francisco,M,1305.3,1423.1,-117.8,1353.98
1991,1363,San Jose St,M,1310.92,1361.23,-50.31,1358.19
1991,1364,UC Santa Barbara,M,1570.48,1693.86,-123.38,1552.86
1991,1365,Santa Clara,M,1453.78,1580.85,-127.07,1465.34
1991,1368,SE Louisiana,M,1253.96,1275.53,-21.57,1315.47
1991,1371,Seton Hall,M,1902.75,1902.75,0.0,1802.06
1991,1372,SF Austin,M,1262.09,1273.06,-10.97,1321.57
1991,1373,Siena,M,1665.97,1700.29,-34.32,1624.48
1991,1374,SMU,M,1494.53,1537.04,-42.51,1495.9
1991,1375,South Alabama,M,1693.09,1708.81,-15.72,1644.82
1991,1376,South Carolina,M,1528.17,1697.01,-168.84,1521.13
1991,1378,South Florida,M,1550.6,1655.77,-105.17,1537.95
1991,1379,Southern Miss,M,1659.73,1818.6,-158.87,1619.8
1991,1380,Southern Univ,M,1498.19,1646.85,-148.66,1498.64
1991,1381,Southern Utah,M,1469.22,1536.07,-66.85,1476.92
1991,1382,St Bonaventure,M,1166.87,1281.16,-114.29,1250.15
1991,1383,St Francis NY,M,1351.81,1406.74,-54.93,1388.86
1991,1384,St Francis PA,M,1626.18,1643.7,-17.52,1594.64
1991,1385,St John's,M,1823.06,1850.87,-27.81,1742.3
1991,1386,St Joseph's PA,M,1484.92,1505.44,-20.52,1488.69
1991,1387,St Louis,M,1589.98,1612.21,-22.23,1567.48
1991,1388,St Mary's CA,M,1455.23,1461.88,-6.65,1466.42
1991,1389,St Peter's,M,1707.65,1726.22,-18.57,1655.74
1991,1390,Stanford,M,1626.16,1711.26,-85.1,1594.62
1991,1391,Stetson,M,1451.54,1530.82,-79.28,1463.66
1991,1393,Syracuse,M,1871.86,1932.8,-60.94,1778.9
1991,1395,TCU,M,1565.43,1636.26,-70.83,1549.07
1991,1396,Temple,M,1802.3,1802.3,0.0,1726.72
1991,1397,Tennessee,M,1549.04,1622.22,-73.18,1536.78
1991,1398,Tennessee St,M,1185.59,1283.2,-97.61,1264.19
1991,1399,Tennessee Tech,M,1408.74,1541.62,-132.88,1431.56
1991,1400,Texas,M,1786.89,1823.91,-37.02,1715.17
1991,1401,Texas A&M,M,1364.24,1497.56,-133.32,1398.18
1991,1402,Texas St,M,1238.59,1364.92,-126.33,1303.94
1991,1403,Texas Tech,M,1293.38,1379.35,-85.97,1345.04
1991,1405,Toledo,M,1507.98,1516.38,-8.4,1505.98
1991,1406,Towson,M,1566.04,1598.42,-32.38,1549.53
1991,1408,Tulane,M,1601.44,1630.9,-29.46,1576.08
1991,1409,Tulsa,M,1651.79,1675.13,-23.34,1613.84
1991,1410,UTRGV,M,1382.81,1621.33,-238.52,1412.11
1991,1411,TX Southern,M,1446.8,1538.87,-92.07,1460.1
1991,1412,UAB,M,1611.81,1688.65,-76.84,1583.86
1991,1414,UC Irvine,M,1388.83,1418.11,-29.28,1416.62
1991,1416,UCF,M,1280.05,1354.81,-74.76,1335.04
1991,1417,UCLA,M,1762.83,1824.63,-61.8,1697.12
1991,1418,Louisiana,M,1625.25,1681.6,-56.35,1593.94
1991,1419,ULM,M,1712.44,1737.59,-25.15,1659.33
1991,1420,UMBC,M,1236.93,1352.74,-115.81,1302.7
1991,1421,UNC Asheville,M,1175.55,1454.96,-279.41,1256.66
1991,1423,UNC Wilmington,M,1331.79,1442.97,-111.18,1373.84
1991,1424,UNLV,M,2145.79,2145.79,0.0,1984.34
1991,1425,USC,M,1693.09,1715.76,-22.67,1644.82
1991,1426,UT Arlington,M,1529.81,1544.98,-15.17,1522.36
1991,1427,UT San Antonio,M,1628.16,1670.45,-42.29,1596.12
1991,1428,Utah,M,1863.82,1863.82,0.0,1772.86
1991,1429,Utah St,M,1444.95,1537.48,-92.53,1458.71
1991,1431,UTEP,M,1583.84,1755.63,-171.79,1562.88
1991,1432,Utica,M,1429.74,1429.74,0.0,1447.3
1991,1433,VCU,M,1444.76,1507.26,-62.5,1458.57
1991,1434,Valparaiso,M,1209.5,1306.22,-96.72,1282.12
1991,1435,Vanderbilt,M,1625.65,1737.9,-112.25,1594.24
1991,1436,Vermont,M,1339.43,1448.61,-109.18,1379.57
1991,1437,Villanova,M,1716.92,1751.33,-34.41,1662.69
1991,1438,Virginia,M,1720.69,1855.4,-134.71,1665.52
1991,1439,Virginia Tech,M,1521.41,1572.94,-51.53,1516.06
1991,1440,VMI,M,1307.7,1463.59,-155.89,1355.78
1991,1441,W Carolina,M,1263.75,1381.5,-117.75,1322.81
1991,1442,W Illinois,M,1390.32,1472.04,-81.72,1417.74
1991,1443,WKU,M,1526.1,1575.18,-49.08,1519.57
1991,1444,W Michigan,M,1257.54,1397.25,-139.71,1318.16
1991,1446,W Texas A&M,M,1470.87,1470.87,0.0,1478.15
1991,1447,Wagner,M,1094.54,1365.42,-270.88,1195.9
1991,1448,Wake Forest,M,1755.29,1767.91,-12.62,1691.47
1991,1449,Washington,M,1528.27,1620.9,-92.63,1521.2
1991,1450,Washington St,M,1517.48,1600.84,-83.36,1513.11
1991,1451,Weber St,M,1391.01,1504.91,-113.9,1418.26
1991,1452,West Virginia,M,1595.71,1640.09,-44.38,1571.78
1991,1453,WI Green Bay,M,1759.36,1783.31,-23.95,1694.52
1991,1454,WI Milwaukee,M,1530.17,1532.56,-2.39,1522.63
1991,1455,Wichita St,M,1418.89,1603.92,-185.03,1439.17
1991,1456,William & Mary,M,1334.76,1379.71,-44.95,1376.07
1991,1457,Winthrop,M,1203.82,1396.87,-193.05,1277.86
1991,1458,Wisconsin,M,1645.74,1675.51,-29.77,1609.3
1991,1460,Wright St,M,1572.91,1591.01,-18.1,1554.68
1991,1461,Wyoming,M,1607.37,1738.54,-131.17,1580.53
1991,1462,Xavier,M,1732.98,1750.89,-17.91,1674.74
1991,1463,Yale,M,1528.93,1528.93,0.0,1521.7
1991,1464,Youngstown St,M,1293.42,1320.21,-26.79,1345.06
1992,1102,Air Force,M,1257.92,1337.38,-79.46,1318.44
1992,1103,Akron,M,1440.68,1531.34,-90.66,1455.51
1992,1104,Alabama,M,1770.72,1879.31,-108.59,1703.04
1992,1106,Alabama St,M,1345.61,1496.1,-150.49,1384.21
1992,1108,Alcorn St,M,1353.58,1372.63,-19.05,1390.18
1992,1109,Alliant Intl,M,1183.88,1183.88,0.0,1262.91
1992,1110,American Univ,M,1442.56,1510.62,-68.06,1456.92
1992,1111,Appalachian St,M,1508.99,1517.71,-8.72,1506.74
1992,1112,Arizona,M,1885.97,1956.83,-70.86,1789.48
1992,1113,Arizona St,M,1634.6,1676.78,-42.18,1600.95
1992,1114,Ark Little Rock,M,1498.19,1507.92,-9.73,1498.64
1992,1116,Arkansas,M,1898.59,1945.03,-46.44,1798.94
1992,1117,Arkansas St,M,1617.28,1647.1,-29.82,1587.96
1992,1118,Armstrong St,M,1428.96,1428.96,0.0,1446.72
1992,1119,Army,M,1108.2,1272.74,-164.54,1206.15
1992,1120,Auburn,M,1552.47,1617.05,-64.58,1539.35
1992,1121,Augusta,M,1419.89,1419.89,0.0,1439.92
1992,1122,Austin Peay,M,1328.73,1489.54,-160.81,1371.55
1992,1123,Ball St,M,1686.51,1741.3,-54.79,1639.88
1992,1124,Baylor,M,1466.34,1544.36,-78.02,1474.76
1992,1126,Bethune-Cookman,M,1071.37,1189.92,-118.55,1178.53
1992,1129,Boise St,M,1473.05,1593.71,-120.66,1479.79
1992,1130,Boston College,M,1599.13,1671.62,-72.49,1574.35
1992,1131,Boston Univ,M,1252.42,1418.92,-166.5,1314.32
1992,1132,Bowling Green,M,1570.04,1631.06,-61.02,1552.53
1992,1133,Bradley,M,1252.84,1478.9,-226.06,1314.63
1992,1134,Brooklyn,M,1070.93,1281.98,-211.05,1178.2
1992,1135,Brown,M,1309.69,1442.61,-132.92,1357.27
1992,1137,Bucknell,M,1581.68,1619.42,-37.74,1561.26
1992,1138,Buffalo,M,1029.39,1448.87,-419.48,1147.04
1992,1139,Butler,M,1649.31,1681.7,-32.39,1611.98
1992,1140,BYU,M,1796.22,1822.96,-26.74,1722.16
1992,1141,C Michigan,M,1405.88,1545.57,-139.69,1429.41
1992,1143,California,M,1496.14,1594.31,-98.17,1497.1
1992,1144,Campbell,M,1448.91,1450.83,-1.92,1461.68
1992,1145,Canisius,M,1213.81,1411.35,-197.54,1285.36
1992,1147,Centenary,M,1205.76,1489.68,-283.92,1279.32
1992,1148,Central Conn,M,1125.55,1238.67,-113.12,1219.16
1992,1149,Charleston So,M,1305.86,1372.14,-66.28,1354.4
1992,1150,Charlotte,M,1698.74,1717.4,-18.66,1649.06
1992,1151,Chattanooga,M,1667.75,1687.84,-20.09,1625.81
1992,1152,Chicago St,M,1187.72,1268.18,-80.46,1265.79
1992,1153,Cincinnati,M,1966.28,1966.28,0.0,1849.71
1992,1154,Citadel,M,1242.77,1331.59,-88.82,1307.08
1992,1155,Clemson,M,1560.36,1632.62,-72.26,1545.27
1992,1156,Cleveland St,M,1534.64,1593.42,-58.78,1525.98
1992,1157,Coastal Car,M,1318.14,1655.57,-337.43,1363.6
1992,1158,Col Charleston,M,1528.24,1638.26,-110.02,1521.18
1992,1159,Colgate,M,1311.25,1406.55,-95.3,1358.44
1992,1160,Colorado,M,1629.44,1691.34,-61.9,1597.08
1992,1161,Colorado St,M,1492.31,1559.14,-66.83,1494.23
1992,1162,Columbia,M,1358.7,1373.02,-14.32,1394.02
1992,1163,Connecticut,M,1762.97,1880.73,-117.76,1697.23
1992,1164,Coppin St,M,1416.91,1603.14,-186.23,1437.68
1992,1165,Cornell,M,1270.26,1342.42,-72.16,1327.7
1992,1166,Creighton,M,1382.92,1709.64,-326.72,1412.19
1992,1168,CS Fullerton,M,1501.95,1526.39,-24.44,1501.46
1992,1169,CS Northridge,M,1371.38,1393.37,-21.99,1403.54
1992,1170,CS Sacramento,M,1159.71,1476.62,-316.91,1244.78
1992,1171,Dartmouth,M,1203.04,1329.26,-126.22,1277.28
1992,1172,Davidson,M,1286.48,1327.94,-41.46,1339.86
1992,1173,Dayton,M,1485.06,1559.65,-74.59,1488.8
1992,1174,Delaware,M,1687.08,1716.19,-29.11,1640.31
1992,1175,Delaware St,M,1294.67,1471.58,-176.91,1346.0
1992,1177,DePaul,M,1724.17,1818.82,-94.65,1668.13
1992,1178,Detroit,M,1375.68,1442.58,-66.9,1406.76
1992,1179,Drake,M,1252.81,1372.58,-119.77,1314.61
1992,1180,Drexel,M,1506.59,1529.06,-22.47,1504.94
1992,1181,Duke,M,2157.11,2157.11,0.0,1992.83
1992,1182,Duquesne,M,1521.56,1611.93,-90.37,1516.17
1992,1183,E Illinois,M,1593.93,1605.56,-11.63,1570.45
1992,1184,E Kentucky,M,1538.79,1565.37,-26.58,1529.09
1992,1185,E Michigan,M,1380.6,1753.35,-372.75,1410.45
1992,1186,E Washington,M,1238.71,1403.12,-164.41,1304.03
1992,1187,East Carolina,M,1325.42,1417.34,-91.92,1369.06
1992,1190,ETSU,M,1800.55,1800.55,0.0,1725.41
1992,1191,Evansville,M,1776.47,1797.78,-21.31,1707.35
1992,1192,F Dickinson,M,1411.78,1536.89,-125.11,1433.84
1992,1193,Fairfield,M,1364.98,1405.63,-40.65,1398.74
1992,1196,Florida,M,1635.31,1669.11,-33.8,1601.48
1992,1197,Florida A&M,M,1440.35,1465.04,-24.69,1455.26
1992,1198,Florida Intl,M,1178.61,1253.17,-74.56,1258.96
1992,1199,Florida St,M,1821.31,1821.31,0.0,1740.98
1992,1200,Fordham,M,1618.21,1685.68,-67.47,1588.66
1992,1201,Fresno St,M,1438.79,1632.27,-193.48,1454.09
1992,1202,Furman,M,1556.66,1608.26,-51.6,1542.5
1992,1203,G Washington,M,1562.23,1692.85,-130.62,1546.67
1992,1204,Ga Southern,M,1606.33,1626.74,-20.41,1579.75
1992,1206,George Mason,M,1249.51,1498.51,-249.0,1312.13
1992,1207,Georgetown,M,1775.89,1793.82,-17.93,1706.92
1992,1208,Georgia,M,1647.38,1686.47,-39.09,1610.54
1992,1209,Georgia St,M,1427.13,1441.8,-14.67,1445.35
1992,1210,Georgia Tech,M,1819.19,1837.68,-18.49,1739.39
1992,1211,Gonzaga,M,1562.46,1588.68,-26.22,1546.84
1992,1212,Grambling,M,1112.72,1241.45,-128.73,1209.54
1992,1215,Hardin-Simmons,M,1355.15,1355.15,0.0,1391.36
1992,1216,Hartford,M,1216.6,1472.11,-255.51,1287.45
1992,1217,Harvard,M,1219.89,1296.24,-76.35,1289.92
1992,1218,Hawaii,M,1564.4,1615.61,-51.21,1548.3
1992,1220,Hofstra,M,1532.77,1553.9,-21.13,1524.58
1992,1221,Holy Cross,M,1531.37,1564.1,-32.73,1523.53
1992,1222,Houston,M,1798.78,1819.8,-21.02,1724.08
1992,1223,Houston Chr,M,1422.33,1422.33,0.0,1441.75
1992,1224,Howard,M,1488.92,1492.96,-4.04,1491.69
1992,1225,Idaho,M,1566.05,1601.34,-35.29,1549.54
1992,1226,Idaho St,M,1336.36,1366.41,-30.05,1377.27
1992,1227,IL Chicago,M,1562.92,1584.43,-21.51,1547.19
1992,1228,Illinois,M,1665.19,1735.87,-70.68,1623.89
1992,1229,Illinois St,M,1556.83,1568.05,-11.22,1542.62
1992,1231,Indiana,M,2007.75,2007.75,0.0,1880.81
1992,1232,Indiana St,M,1509.97,1576.09,-66.12,1507.48
1992,1233,Iona,M,1476.81,1600.61,-123.8,1482.61
1992,1234,Iowa,M,1783.37,1791.92,-8.55,1712.53
1992,1235,Iowa St,M,1691.43,1744.55,-53.12,1643.57
1992,1238,Jackson St,M,1386.95,1491.07,-104.12,1415.21
1992,1239,Jacksonville,M,1433.49,1442.99,-9.5,1450.12
1992,1241,James Madison,M,1682.5,1767.59,-85.09,1636.88
1992,1242,Kansas,M,1995.08,2024.31,-29.23,1871.31
1992,1243,Kansas St,M,1629.49,1685.28,-55.79,1597.12
1992,1245,Kent,M,1416.21,1468.07,-51.86,1437.16
1992,1246,Kentucky,M,1940.52,1940.52,0.0,1830.39
1992,1247,La Salle,M,1741.17,1753.61,-12.44,1680.88
1992,1248,Lafayette,M,1294.63,1318.55,-23.92,1345.97
1992,1249,Lamar,M,1431.49,1510.39,-78.9,1448.62
1992,1250,Lehigh,M,1403.55,1578.07,-174.52,1427.66
1992,1251,Liberty,M,1465.88,1498.67,-32.79,1474.41
1992,1253,Long Beach St,M,1597.86,1636.54,-38.68,1573.4
1992,1254,LIU Brooklyn,M,1315.17,1330.42,-15.25,1361.38
1992,1256,Louisiana Tech,M,1735.54,1759.06,-23.52,1676.66
1992,1257,Louisville,M,1723.17,1758.43,-35.26,1667.38
1992,1258,Loy Marymount,M,1504.25,1586.07,-81.82,1503.19
1992,1259,Loyola MD,M,1517.94,1547.97,-30.03,1513.46
1992,1260,Loyola-Chicago,M,1432.96,1525.61,-92.65,1449.72
1992,1261,LSU,M,1822.43,1835.74,-13.31,1741.82
1992,1263,Maine,M,1468.61,1497.24,-28.63,1476.46
1992,1264,Manhattan,M,1638.36,1670.15,-31.79,1603.77
1992,1265,Marist,M,1332.48,1381.0,-48.52,1374.36
1992,1266,Marquette,M,1603.42,1613.27,-9.85,1577.56
1992,1267,Marshall,M,1324.45,1505.88,-181.43,1368.34
1992,1268,Maryland,M,1641.69,1712.18,-70.49,1606.27
1992,1269,Massachusetts,M,1905.73,1907.16,-1.43,1804.3
1992,1270,McNeese St,M,1174.24,1358.52,-184.28,1255.68
1992,1271,MD E Shore,M,965.15,1152.79,-187.64,1098.86
1992,1272,Memphis,M,1797.41,1797.41,0.0,1723.06
1992,1273,Mercer,M,1305.85,1315.94,-10.09,1354.39
1992,1274,Miami FL,M,1363.05,1486.17,-123.12,1397.29
1992,1275,Miami OH,M,1751.86,1767.25,-15.39,1688.9
1992,1276,Michigan,M,1905.85,1905.85,0.0,1804.39
1992,1277,Michigan St,M,1815.44,1866.85,-51.41,1736.58
1992,1278,Minnesota,M,1587.71,1712.82,-125.11,1565.78
1992,1279,Mississippi,M,1437.28,1522.75,-85.47,1452.96
1992,1280,Mississippi St,M,1559.46,1683.39,-123.93,1544.6
1992,1281,Missouri,M,1787.05,1927.78,-140.73,1715.29
1992,1282,Missouri KC,M,1557.9,1576.45,-18.55,1543.43
1992,1283,Missouri St,M,1717.39,1729.18,-11.79,1663.04
1992,1284,Monmouth NJ,M,1537.57,1662.58,-125.01,1528.18
1992,1285,Montana,M,1725.0,1751.5,-26.5,1668.75
1992,1286,Montana St,M,1362.17,1491.14,-128.97,1396.63
1992,1287,Morehead St,M,1419.68,1486.34,-66.66,1439.76
1992,1288,Morgan St,M,1163.56,1278.61,-115.05,1247.67
1992,1290,MS Valley St,M,1496.6,1502.66,-6.06,1497.45
1992,1291,Mt St Mary's,M,1161.51,1320.36,-158.85,1246.13
1992,1292,MTSU,M,1525.38,1611.01,-85.63,1519.04
1992,1293,Murray St,M,1674.78,1685.96,-11.18,1631.08
1992,1296,N Illinois,M,1453.35,1620.21,-166.86,1465.01
1992,1298,Navy,M,1165.28,1303.65,-138.37,1248.96
1992,1299,NC A&T,M,1459.12,1501.16,-42.04,1469.34
1992,1301,NC State,M,1567.03,1755.11,-188.08,1550.27
1992,1302,NE Illinois,M,1165.96,1215.44,-49.48,1249.47
1992,1304,Nebraska,M,1738.93,1838.08,-99.15,1679.2
1992,1305,Nevada,M,1625.74,1635.27,-9.53,1594.3
1992,1306,New Hampshire,M,1140.64,1255.42,-114.78,1230.48
1992,1307,New Mexico,M,1683.62,1704.79,-21.17,1637.72
1992,1308,New Mexico St,M,1766.2,1779.95,-13.75,1699.65
1992,1309,New Orleans,M,1578.85,1706.44,-127.59,1559.14
1992,1310,Niagara,M,1445.59,1505.13,-59.54,1459.19
1992,1311,Nicholls St,M,1393.05,1450.68,-57.63,1419.79
1992,1314,North Carolina,M,1866.75,1955.58,-88.83,1775.06
1992,1317,North Texas,M,1476.81,1501.75,-24.94,1482.61
1992,1318,Northeastern,M,1327.4,1497.08,-169.68,1370.55
1992,1319,Northern Arizona,M,1134.88,1271.23,-136.35,1226.16
1992,1320,Northern Iowa,M,1380.98,1525.34,-144.36,1410.74
1992,1321,Northwestern,M,1391.25,1463.56,-72.31,1418.44
1992,1322,Northwestern LA,M,1296.77,1382.34,-85.57,1347.58
1992,1323,Notre Dame,M,1661.66,1692.28,-30.62,1621.24
1992,1325,Ohio,M,1599.82,1664.74,-64.92,1574.86
1992,1326,Ohio St,M,1964.36,1964.36,0.0,1848.27
1992,1327,Okla City,M,1469.41,1469.41,0.0,1477.06
1992,1328,Oklahoma,M,1832.86,1883.15,-50.29,1749.64
1992,1329,Oklahoma St,M,1894.61,1970.28,-75.67,1795.96
1992,1330,Old Dominion,M,1547.9,1555.94,-8.04,1535.93
1992,1331,Oral Roberts,M,1456.97,1456.97,0.0,1467.73
1992,1332,Oregon,M,1351.52,1590.55,-239.03,1388.64
1992,1333,Oregon St,M,1593.12,1658.4,-65.28,1569.84
1992,1334,Pacific,M,1562.36,1571.77,-9.41,1546.77
1992,1335,Penn,M,1532.54,1546.28,-13.74,1524.4
1992,1336,Penn St,M,1704.79,1733.76,-28.97,1653.59
1992,1337,Pepperdine,M,1775.58,1804.29,-28.71,1706.68
1992,1338,Pittsburgh,M,1646.29,1820.22,-173.93,1609.72
1992,1339,Portland,M,1282.86,1408.87,-126.01,1337.14
1992,1341,Prairie View,M,954.71,1222.13,-267.42,1091.03
1992,1343,Princeton,M,1737.83,1815.71,-77.88,1678.37
1992,1344,Providence,M,1608.67,1694.84,-86.17,1581.5
1992,1345,Purdue,M,1679.73,1718.79,-39.06,1634.8
1992,1347,Radford,M,1476.92,1527.27,-50.35,1482.69
1992,1348,Rhode Island,M,1690.42,1760.4,-69.98,1642.82
1992,1349,Rice,M,1604.93,1638.21,-33.28,1578.7
1992,1350,Richmond,M,1709.48,1740.0,-30.52,1657.11
1992,1351,Rider,M,1395.73,1480.15,-84.42,1421.8
1992,1352,Robert Morris,M,1557.92,1585.22,-27.3,1543.44
1992,1353,Rutgers,M,1615.33,1721.06,-105.73,1586.5
1992,1354,S Carolina St,M,1440.05,1458.0,-17.95,1455.04
1992,1356,S Illinois,M,1660.82,1738.61,-77.79,1620.62
1992,1358,Sam Houston St,M,1048.01,1278.26,-230.25,1161.01
1992,1359,Samford,M,1259.14,1280.1,-20.96,1319.36
1992,1360,San Diego,M,1444.79,1548.17,-103.38,1458.59
1992,1361,San Diego St,M,1211.44,1464.29,-252.85,1283.58
1992,1362,San Francisco,M,1482.31,1517.45,-35.14,1486.73
1992,1363,San Jose St,M,1162.74,1345.38,-182.64,1247.06
1992,1364,UC Santa Barbara,M,1635.84,1700.69,-64.85,1601.88
1992,1365,Santa Clara,M,1515.92,1573.75,-57.83,1511.94
1992,1368,SE Louisiana,M,1159.21,1335.09,-175.88,1244.41
1992,1369,SE Missouri St,M,1401.93,1480.73,-78.8,1426.45
1992,1371,Seton Hall,M,1877.47,1877.47,0.0,1783.1
1992,1372,SF Austin,M,1360.39,1457.88,-97.49,1395.29
1992,1373,Siena,M,1609.2,1639.45,-30.25,1581.9
1992,1374,SMU,M,1367.91,1542.71,-174.8,1400.93
1992,1375,South Alabama,M,1543.51,1670.05,-126.54,1532.63
1992,1376,South Carolina,M,1446.25,1645.8,-199.55,1459.69
1992,1378,South Florida,M,1648.77,1701.69,-52.92,1611.58
1992,1379,Southern Miss,M,1587.98,1672.18,-84.2,1565.98
1992,1380,Southern Univ,M,1479.47,1522.16,-42.69,1484.6
1992,1381,Southern Utah,M,1559.29,1597.56,-38.27,1544.47
1992,1382,St Bonaventure,M,1311.6,1336.68,-25.08,1358.7
1992,1383,St Francis NY,M,1428.12,1452.53,-24.41,1446.09
1992,1384,St Francis PA,M,1333.57,1620.95,-287.38,1375.18
1992,1385,St John's,M,1773.12,1851.48,-78.36,1704.84
1992,1386,St Joseph's PA,M,1509.99,1558.13,-48.14,1507.49
1992,1387,St Louis,M,1348.08,1535.44,-187.36,1386.06
1992,1388,St Mary's CA,M,1370.08,1511.4,-141.32,1402.56
1992,1389,St Peter's,M,1349.32,1662.29,-312.97,1386.99
1992,1390,Stanford,M,1714.14,1775.06,-60.92,1660.6
1992,1391,Stetson,M,1243.9,1460.72,-216.82,1307.93
1992,1393,Syracuse,M,1770.67,1877.15,-106.48,1703.0
1992,1395,TCU,M,1657.84,1782.09,-124.25,1618.38
1992,1396,Temple,M,1716.32,1787.04,-70.72,1662.24
1992,1397,Tennessee,M,1630.72,1696.84,-66.12,1598.04
1992,1398,Tennessee St,M,1150.14,1260.35,-110.21,1237.6
1992,1399,Tennessee Tech,M,1503.64,1522.24,-18.6,1502.73
1992,1400,Texas,M,1716.87,1780.05,-63.18,1662.65
1992,1401,Texas A&M,M,1286.58,1421.25,-134.67,1339.94
1992,1402,Texas St,M,1224.65,1294.49,-69.84,1293.49
1992,1403,Texas Tech,M,1522.08,1532.88,-10.8,1516.56
1992,1405,Toledo,M,1288.24,1493.4,-205.16,1341.18
1992,1406,Towson,M,1551.03,1551.03,0.0,1538.27
1992,1408,Tulane,M,1675.64,1817.54,-141.9,1631.73
1992,1409,Tulsa,M,1586.05,1603.35,-17.3,1564.54
1992,1410,UTRGV,M,1119.04,1390.19,-271.15,1214.28
1992,1411,TX Southern,M,1431.51,1462.21,-30.7,1448.63
1992,1412,UAB,M,1627.12,1723.13,-96.01,1595.34
1992,1414,UC Irvine,M,1352.03,1449.23,-97.2,1389.02
1992,1416,UCF,M,1282.56,1403.13,-120.57,1336.92
1992,1417,UCLA,M,1907.1,1952.34,-45.24,1805.32
1992,1418,Louisiana,M,1717.59,1717.59,0.0,1663.19
1992,1419,ULM,M,1607.66,1658.77,-51.11,1580.74
