Season,TeamID,TeamName,Gender,FinalElo,PeakElo,EloVsPeakDiff,SeasonEndRegressed
2002,3409,Tulsa,W,1593.07,1613.09,-20.02,1569.8
2002,3410,UTRGV,W,1113.62,1260.7,-147.08,1210.21
2002,3411,TX Southern,W,1258.0,1425.57,-167.57,1318.5
2002,3412,UAB,W,1523.04,1645.51,-122.47,1517.28
2002,3414,UC Irvine,W,1269.06,1483.34,-214.28,1326.8
2002,3415,UC Riverside,W,1460.9,1530.96,-70.06,1470.68
2002,3416,UCF,W,1450.66,1490.09,-39.43,1463.0
2002,3417,UCLA,W,1431.75,1564.08,-132.33,1448.81
2002,3418,Louisiana,W,1217.98,1384.26,-166.28,1288.49
2002,3419,ULM,W,1330.23,1533.07,-202.84,1372.67
2002,3420,UMBC,W,1339.55,1415.01,-75.46,1379.66
2002,3421,UNC Asheville,W,1017.6,1242.51,-224.91,1138.2
2002,3422,UNC Greensboro,W,1699.49,1738.24,-38.75,1649.62
2002,3423,UNC Wilmington,W,1558.91,1560.57,-1.66,1544.18
2002,3424,UNLV,W,1739.7,1785.07,-45.37,1679.78
2002,3425,USC,W,1662.49,1704.15,-41.66,1621.87
2002,3426,UT Arlington,W,1408.24,1433.83,-25.59,1431.18
2002,3427,UT San Antonio,W,1498.38,1521.6,-23.22,1498.78
2002,3428,Utah,W,1675.35,1805.59,-130.24,1631.51
2002,3431,UTEP,W,1085.19,1288.93,-203.74,1188.89
2002,3433,VCU,W,1532.74,1601.43,-68.69,1524.56
2002,3434,Valparaiso,W,1608.52,1654.69,-46.17,1581.39
2002,3435,Vanderbilt,W,2057.42,2057.42,0.0,1918.06
2002,3436,Vermont,W,1733.66,1762.58,-28.92,1675.24
2002,3437,Villanova,W,1856.87,1856.87,0.0,1767.65
2002,3438,Virginia,W,1694.8,1723.31,-28.51,1646.1
2002,3439,Virginia Tech,W,1752.41,1900.99,-148.58,1689.31
2002,3441,W Carolina,W,1476.7,1552.62,-75.92,1482.52
2002,3442,W Illinois,W,1493.94,1529.19,-35.25,1495.46
2002,3443,WKU,W,1590.04,1716.26,-126.22,1567.53
2002,3444,W Michigan,W,1506.48,1558.41,-51.93,1504.86
2002,3447,Wagner,W,1398.54,1409.76,-11.22,1423.9
2002,3448,Wake Forest,W,1519.46,1556.42,-36.96,1514.6
2002,3449,Washington,W,1706.58,1773.67,-67.09,1654.94
2002,3450,Washington St,W,1159.79,1426.58,-266.79,1244.84
2002,3451,Weber St,W,1676.02,1688.11,-12.09,1632.02
2002,3452,West Virginia,W,1499.19,1539.63,-40.44,1499.39
2002,3453,WI Green Bay,W,1766.47,1782.71,-16.24,1699.85
2002,3454,WI Milwaukee,W,1635.5,1720.22,-84.72,1601.62
2002,3455,Wichita St,W,1577.99,1581.16,-3.17,1558.49
2002,3456,William & Mary,W,1432.14,1496.78,-64.64,1449.1
2002,3457,Winthrop,W,1294.61,1313.31,-18.7,1345.96
2002,3458,Wisconsin,W,1713.98,1951.63,-237.65,1660.48
2002,3459,Wofford,W,1482.25,1521.68,-39.43,1486.69
2002,3460,Wright St,W,1118.22,1255.16,-136.94,1213.66
2002,3461,Wyoming,W,1480.22,1524.29,-44.07,1485.16
2002,3462,Xavier,W,1554.42,1894.88,-340.46,1540.82
2002,3463,Yale,W,1402.83,1440.56,-37.73,1427.12
2002,3464,Youngstown St,W,1360.0,1387.73,-27.73,1395.0
2003,3102,Air Force,W,1196.94,1308.37,-111.43,1272.7
2003,3103,Akron,W,1050.18,1143.01,-92.83,1162.64
2003,3104,Alabama,W,1616.38,1765.7,-149.32,1587.28
2003,3105,Alabama A&M,W,1234.97,1313.1,-78.13,1301.23
2003,3106,Alabama St,W,1636.3,1638.67,-2.37,1602.22
2003,3107,SUNY Albany,W,1208.44,1307.67,-99.23,1281.33
2003,3108,Alcorn St,W,1487.87,1527.77,-39.9,1490.9
2003,3110,American Univ,W,1451.54,1478.81,-27.27,1463.66
2003,3111,Appalachian St,W,1367.49,1434.32,-66.83,1400.62
2003,3112,Arizona,W,1846.51,1900.52,-54.01,1759.88
2003,3113,Arizona St,W,1581.29,1783.25,-201.96,1560.97
2003,3114,Ark Little Rock,W,1158.73,1339.44,-180.71,1244.05
2003,3115,Ark Pine Bluff,W,1082.6,1217.92,-135.32,1186.95
2003,3116,Arkansas,W,1827.02,1944.4,-117.38,1745.26
2003,3117,Arkansas St,W,1439.99,1482.69,-42.7,1454.99
2003,3119,Army,W,1369.98,1393.96,-23.98,1402.48
2003,3120,Auburn,W,1763.57,1817.74,-54.17,1697.68
2003,3122,Austin Peay,W,1797.28,1807.72,-10.44,1722.96
2003,3123,Ball St,W,1668.29,1730.01,-61.72,1626.22
2003,3124,Baylor,W,1796.47,1876.78,-80.31,1722.35
2003,3125,Belmont,W,1494.24,1599.07,-104.83,1495.68
2003,3126,Bethune-Cookman,W,1343.21,1444.82,-101.61,1382.41
2003,3127,Binghamton,W,1334.36,1496.17,-161.81,1375.77
2003,3128,Birmingham So,W,1484.75,1486.52,-1.77,1488.56
2003,3129,Boise St,W,1360.77,1419.48,-58.71,1395.58
2003,3130,Boston College,W,1929.35,1929.35,0.0,1822.01
2003,3131,Boston Univ,W,1563.27,1564.36,-1.09,1547.45
2003,3132,Bowling Green,W,1327.71,1463.44,-135.73,1370.78
2003,3133,Bradley,W,1511.91,1560.74,-48.83,1508.93
2003,3135,Brown,W,1425.85,1456.48,-30.63,1444.39
2003,3137,Bucknell,W,1440.87,1573.79,-132.92,1455.65
2003,3138,Buffalo,W,1500.08,1533.73,-33.65,1500.06
2003,3139,Butler,W,1142.51,1237.6,-95.09,1231.88
2003,3140,BYU,W,1740.48,1852.9,-112.42,1680.36
2003,3141,C Michigan,W,1315.15,1391.5,-76.35,1361.36
2003,3142,Cal Poly,W,1253.47,1401.63,-148.16,1315.1
2003,3143,California,W,1455.03,1481.58,-26.55,1466.27
2003,3144,Campbell,W,1195.91,1447.75,-251.84,1271.93
2003,3145,Canisius,W,1460.42,1513.07,-52.65,1470.32
2003,3147,Centenary,W,1004.55,1161.44,-156.89,1128.41
2003,3148,Central Conn,W,1160.99,1239.0,-78.01,1245.74
2003,3149,Charleston So,W,1264.19,1464.59,-200.4,1323.14
2003,3150,Charlotte,W,1744.18,1785.09,-40.91,1683.14
2003,3151,Chattanooga,W,1831.48,1856.24,-24.76,1748.61
2003,3152,Chicago St,W,1416.21,1458.22,-42.01,1437.16
2003,3153,Cincinnati,W,1809.88,1879.69,-69.81,1732.41
2003,3155,Clemson,W,1601.93,1745.91,-143.98,1576.45
2003,3156,Cleveland St,W,1429.2,1449.61,-20.41,1446.9
2003,3157,Coastal Car,W,1354.35,1404.62,-50.27,1390.76
2003,3158,Col Charleston,W,1320.82,1444.16,-123.34,1365.62
2003,3159,Colgate,W,1299.55,1425.49,-125.94,1349.66
2003,3160,Colorado,W,1903.21,1910.01,-6.8,1802.41
2003,3161,Colorado St,W,1726.66,1782.07,-55.41,1670.0
2003,3162,Columbia,W,1271.38,1431.44,-160.06,1328.54
2003,3163,Connecticut,W,2285.4,2285.4,0.0,2089.05
2003,3164,Coppin St,W,1267.22,1455.74,-188.52,1325.42
2003,3165,Cornell,W,1324.18,1437.21,-113.03,1368.14
2003,3166,Creighton,W,1757.81,1810.56,-52.75,1693.36
2003,3168,CS Fullerton,W,1125.99,1185.08,-59.09,1219.49
2003,3169,CS Northridge,W,1078.41,1197.16,-118.75,1183.81
2003,3170,CS Sacramento,W,976.79,1071.19,-94.4,1107.59
2003,3171,Dartmouth,W,1487.16,1498.63,-11.47,1490.37
2003,3172,Davidson,W,1499.86,1515.42,-15.56,1499.9
2003,3173,Dayton,W,1496.86,1600.48,-103.62,1497.64
2003,3174,Delaware,W,1733.14,1746.66,-13.52,1674.86
2003,3175,Delaware St,W,1532.45,1554.91,-22.46,1524.34
2003,3176,Denver,W,1396.48,1620.91,-224.43,1422.36
2003,3177,DePaul,W,1778.99,1832.95,-53.96,1709.24
2003,3178,Detroit,W,1369.14,1490.35,-121.21,1401.86
2003,3179,Drake,W,1642.49,1787.96,-145.47,1606.87
2003,3180,Drexel,W,1400.88,1486.05,-85.17,1425.66
2003,3181,Duke,W,2179.21,2179.21,0.0,2009.41
2003,3182,Duquesne,W,1516.19,1591.81,-75.62,1512.14
2003,3183,E Illinois,W,1191.73,1283.58,-91.85,1268.8
2003,3184,E Kentucky,W,1540.94,1701.34,-160.4,1530.7
2003,3185,E Michigan,W,1503.48,1561.16,-57.68,1502.61
2003,3186,E Washington,W,1468.6,1529.31,-60.71,1476.45
2003,3187,East Carolina,W,1451.91,1512.75,-60.84,1463.93
2003,3189,Elon,W,1511.42,1560.72,-49.3,1508.56
2003,3190,ETSU,W,1285.31,1368.53,-83.22,1338.98
2003,3191,Evansville,W,1389.79,1601.12,-211.33,1417.34
2003,3192,F Dickinson,W,1190.17,1297.77,-107.6,1267.63
2003,3193,Fairfield,W,1424.98,1480.94,-55.96,1443.74
2003,3194,FL Atlantic,W,1398.41,1468.61,-70.2,1423.81
2003,3196,Florida,W,1540.01,1726.02,-186.01,1530.01
2003,3197,Florida A&M,W,1381.59,1425.87,-44.28,1411.19
2003,3198,Florida Intl,W,1663.23,1826.48,-163.25,1622.42
2003,3199,Florida St,W,1631.24,1751.94,-120.7,1598.43
2003,3200,Fordham,W,1431.21,1515.77,-84.56,1448.41
2003,3201,Fresno St,W,1616.49,1625.81,-9.32,1587.37
2003,3202,Furman,W,1597.36,1609.05,-11.69,1573.02
2003,3203,G Washington,W,1898.12,1898.12,0.0,1798.59
2003,3204,Ga Southern,W,1597.6,1612.14,-14.54,1573.2
2003,3205,Gardner Webb,W,1141.86,1181.29,-39.43,1231.4
2003,3206,George Mason,W,1581.56,1642.77,-61.21,1561.17
2003,3207,Georgetown,W,1568.67,1658.06,-89.39,1551.5
2003,3208,Georgia,W,1937.94,1972.25,-34.31,1828.46
2003,3209,Georgia St,W,1635.05,1635.05,0.0,1601.29
2003,3210,Georgia Tech,W,1777.57,1797.42,-19.85,1708.18
2003,3211,Gonzaga,W,1619.78,1637.82,-18.04,1589.84
2003,3212,Grambling,W,1591.96,1620.85,-28.89,1568.97
2003,3214,Hampton,W,1629.15,1636.32,-7.17,1596.86
2003,3216,Hartford,W,1316.49,1531.81,-215.32,1362.37
2003,3217,Harvard,W,1748.42,1748.42,0.0,1686.32
2003,3218,Hawaii,W,1634.51,1733.72,-99.21,1600.88
2003,3219,High Point,W,1459.09,1469.75,-10.66,1469.32
2003,3220,Hofstra,W,1281.73,1414.16,-132.43,1336.3
2003,3221,Holy Cross,W,1715.1,1732.14,-17.04,1661.32
2003,3222,Houston,W,1619.69,1725.56,-105.87,1589.77
2003,3224,Howard,W,1427.15,1540.49,-113.34,1445.36
2003,3225,Idaho,W,1285.88,1370.39,-84.51,1339.41
2003,3226,Idaho St,W,1240.45,1404.84,-164.39,1305.34
2003,3227,IL Chicago,W,1457.38,1509.79,-52.41,1468.04
2003,3228,Illinois,W,1695.21,1810.42,-115.21,1646.41
2003,3229,Illinois St,W,1300.56,1365.2,-64.64,1350.42
2003,3231,Indiana,W,1613.07,1781.45,-168.38,1584.8
2003,3232,Indiana St,W,1701.6,1746.58,-44.98,1651.2
2003,3233,Iona,W,1048.38,1296.44,-248.06,1161.29
2003,3234,Iowa,W,1705.41,1839.25,-133.84,1654.06
2003,3235,Iowa St,W,1628.27,1811.72,-183.45,1596.2
2003,3236,PFW,W,1251.67,1498.54,-246.87,1313.75
2003,3237,IUPUI,W,1270.29,1414.97,-144.68,1327.72
2003,3238,Jackson St,W,1628.63,1661.77,-33.14,1596.47
2003,3239,Jacksonville,W,1094.84,1228.07,-133.23,1196.13
2003,3240,Jacksonville St,W,1324.85,1471.65,-146.8,1368.64
2003,3241,James Madison,W,1607.02,1633.73,-26.71,1580.26
2003,3242,Kansas,W,1441.8,1478.1,-36.3,1456.35
2003,3243,Kansas St,W,2000.92,2058.52,-57.6,1875.69
2003,3245,Kent,W,1530.14,1634.53,-104.39,1522.6
2003,3246,Kentucky,W,1551.9,1597.95,-46.05,1538.93
2003,3247,La Salle,W,1496.13,1556.71,-60.58,1497.1
2003,3248,Lafayette,W,1031.83,1165.12,-133.29,1148.87
2003,3249,Lamar,W,1031.66,1274.06,-242.4,1148.75
2003,3250,Lehigh,W,1345.85,1452.46,-106.61,1384.39
2003,3251,Liberty,W,1803.85,1822.61,-18.76,1727.89
2003,3252,Lipscomb,W,1363.11,1461.16,-98.05,1397.33
2003,3253,Long Beach St,W,1439.08,1506.53,-67.45,1454.31
2003,3254,LIU Brooklyn,W,1457.3,1466.87,-9.57,1467.98
2003,3256,Louisiana Tech,W,2029.9,2029.9,0.0,1897.43
2003,3257,Louisville,W,1610.86,1748.06,-137.2,1583.14
2003,3258,Loy Marymount,W,1521.87,1625.12,-103.25,1516.4
2003,3259,Loyola MD,W,1326.23,1492.33,-166.1,1369.67
2003,3260,Loyola-Chicago,W,1388.69,1461.71,-73.02,1416.52
2003,3261,LSU,W,2079.29,2079.29,0.0,1934.47
2003,3263,Maine,W,1750.29,1780.91,-30.62,1687.72
2003,3264,Manhattan,W,1683.31,1698.69,-15.38,1637.48
2003,3265,Marist,W,1390.8,1430.94,-40.14,1418.1
2003,3266,Marquette,W,1628.24,1687.87,-59.63,1596.18
2003,3267,Marshall,W,1417.99,1424.44,-6.45,1438.49
2003,3268,Maryland,W,1488.38,1592.88,-104.5,1491.28
2003,3269,Massachusetts,W,1523.08,1719.42,-196.34,1517.31
2003,3270,McNeese St,W,1252.35,1272.54,-20.19,1314.26
2003,3271,MD E Shore,W,1260.01,1320.18,-60.17,1320.01
2003,3272,Memphis,W,1509.11,1552.51,-43.4,1506.83
2003,3273,Mercer,W,1376.61,1422.28,-45.67,1407.46
2003,3274,Miami FL,W,1700.32,1777.09,-76.77,1650.24
2003,3275,Miami OH,W,1600.63,1639.82,-39.19,1575.47
2003,3276,Michigan,W,1585.33,1796.07,-210.74,1564.0
2003,3277,Michigan St,W,1768.41,1819.03,-50.62,1701.31
2003,3278,Minnesota,W,1953.37,1953.37,0.0,1840.03
2003,3279,Mississippi,W,1507.66,1688.05,-180.39,1505.74
2003,3280,Mississippi St,W,1938.79,1959.59,-20.8,1829.09
2003,3281,Missouri,W,1690.31,1736.99,-46.68,1642.73
2003,3282,Missouri KC,W,1456.03,1503.21,-47.18,1467.02
2003,3283,Missouri St,W,1726.75,1731.47,-4.72,1670.06
2003,3284,Monmouth NJ,W,1445.2,1498.73,-53.53,1458.9
2003,3285,Montana,W,1639.6,1676.81,-37.21,1604.7
2003,3286,Montana St,W,1684.95,1702.92,-17.97,1638.71
2003,3287,Morehead St,W,1472.36,1571.48,-99.12,1479.27
2003,3288,Morgan St,W,898.4,1144.53,-246.13,1048.8
2003,3289,Morris Brown,W,1116.01,1116.01,0.0,1212.01
2003,3290,MS Valley St,W,1093.55,1152.95,-59.4,1195.16
2003,3291,Mt St Mary's,W,1248.35,1362.82,-114.47,1311.26
2003,3292,MTSU,W,1640.45,1648.35,-7.9,1605.34
2003,3293,Murray St,W,1266.69,1357.65,-90.96,1325.02
2003,3296,N Illinois,W,1418.33,1577.78,-159.45,1438.75
2003,3298,Navy,W,1374.38,1495.56,-121.18,1405.78
2003,3299,NC A&T,W,1123.03,1192.48,-69.45,1217.27
2003,3301,NC State,W,1587.86,1679.98,-92.12,1565.9
2003,3304,Nebraska,W,1411.59,1627.27,-215.68,1433.69
2003,3305,Nevada,W,1323.16,1519.85,-196.69,1367.37
2003,3306,New Hampshire,W,1385.68,1554.81,-169.13,1414.26
2003,3307,New Mexico,W,1829.31,1829.31,0.0,1746.98
2003,3308,New Mexico St,W,1512.86,1574.49,-61.63,1509.64
2003,3309,New Orleans,W,1477.34,1516.08,-38.74,1483.0
2003,3310,Niagara,W,1601.49,1626.95,-25.46,1576.12
2003,3311,Nicholls St,W,1164.17,1375.55,-211.38,1248.13
2003,3313,Norfolk St,W,1169.41,1512.59,-343.18,1252.06
2003,3314,North Carolina,W,1927.71,1997.62,-69.91,1820.78
2003,3317,North Texas,W,1514.9,1718.12,-203.22,1511.18
2003,3318,Northeastern,W,1275.36,1395.45,-120.09,1331.52
2003,3319,Northern Arizona,W,1462.47,1589.86,-127.39,1471.85
2003,3320,Northern Iowa,W,1642.24,1687.59,-45.35,1606.68
2003,3321,Northwestern,W,1429.26,1452.4,-23.14,1446.94
2003,3322,Northwestern LA,W,1521.39,1632.53,-111.14,1516.04
2003,3323,Notre Dame,W,1861.57,1872.24,-10.67,1771.18
2003,3324,Oakland,W,1491.63,1545.96,-54.33,1493.72
2003,3325,Ohio,W,1310.9,1380.38,-69.48,1358.18
2003,3326,Ohio St,W,1863.88,1877.2,-13.32,1772.91
2003,3328,Oklahoma,W,1795.33,1975.46,-180.13,1721.5
2003,3329,Oklahoma St,W,1499.12,1580.86,-81.74,1499.34
2003,3330,Old Dominion,W,1796.18,1852.24,-56.06,1722.14
2003,3331,Oral Roberts,W,1439.05,1610.06,-171.01,1454.29
2003,3332,Oregon,W,1573.95,1647.4,-73.45,1555.46
2003,3333,Oregon St,W,1580.81,1684.64,-103.83,1560.61
2003,3334,Pacific,W,1569.57,1581.99,-12.42,1552.18
2003,3335,Penn,W,1509.96,1518.85,-8.89,1507.47
2003,3336,Penn St,W,1938.69,2007.7,-69.01,1829.02
2003,3337,Pepperdine,W,1782.87,1795.52,-12.65,1712.15
2003,3338,Pittsburgh,W,1526.09,1587.03,-60.94,1519.57
2003,3339,Portland,W,1401.45,1519.61,-118.16,1426.09
2003,3340,Portland St,W,1414.42,1439.78,-25.36,1435.82
2003,3341,Prairie View,W,1280.77,1297.25,-16.48,1335.58
2003,3343,Princeton,W,1208.25,1368.75,-160.5,1281.19
2003,3344,Providence,W,1434.97,1570.37,-135.4,1451.23
2003,3345,Purdue,W,2031.07,2031.07,0.0,1898.3
2003,3346,Quinnipiac,W,1433.22,1542.37,-109.15,1449.92
2003,3347,Radford,W,1264.84,1388.39,-123.55,1323.63
2003,3348,Rhode Island,W,1517.46,1600.78,-83.32,1513.1
2003,3349,Rice,W,1639.59,1670.64,-31.05,1604.69
2003,3350,Richmond,W,1652.15,1699.69,-47.54,1614.11
2003,3351,Rider,W,1209.72,1397.84,-188.12,1282.29
2003,3352,Robert Morris,W,940.44,1138.37,-197.93,1080.33
2003,3353,Rutgers,W,1872.47,1915.4,-42.93,1779.35
2003,3354,S Carolina St,W,1284.25,1477.21,-192.96,1338.19
2003,3356,S Illinois,W,1261.68,1372.64,-110.96,1321.26
2003,3357,Sacred Heart,W,1515.26,1565.47,-50.21,1511.44
2003,3358,Sam Houston St,W,1134.07,1246.33,-112.26,1225.55
2003,3359,Samford,W,1116.05,1200.75,-84.7,1212.04
2003,3360,San Diego,W,1490.5,1563.93,-73.43,1492.88
2003,3361,San Diego St,W,1376.67,1447.33,-70.66,1407.5
2003,3362,San Francisco,W,1539.86,1640.77,-100.91,1529.9
2003,3363,San Jose St,W,1523.62,1555.02,-31.4,1517.72
2003,3364,UC Santa Barbara,W,1895.1,1895.1,0.0,1796.32
2003,3365,Santa Clara,W,1698.02,1760.93,-62.91,1648.52
2003,3366,Savannah St,W,995.02,1151.81,-156.79,1121.26
2003,3368,SE Louisiana,W,1222.13,1378.28,-156.15,1291.6
2003,3369,SE Missouri St,W,1546.41,1570.31,-23.9,1534.81
2003,3371,Seton Hall,W,1639.28,1697.48,-58.2,1604.46
2003,3372,SF Austin,W,1513.66,1669.59,-155.93,1510.24
2003,3373,Siena,W,1781.74,1813.96,-32.22,1711.3
2003,3374,SMU,W,1506.07,1617.26,-111.19,1504.55
2003,3375,South Alabama,W,1672.0,1685.08,-13.08,1629.0
2003,3376,South Carolina,W,1914.15,1925.51,-11.36,1810.61
2003,3378,South Florida,W,1367.39,1500.1,-132.71,1400.54
2003,3379,Southern Miss,W,1531.32,1557.46,-26.14,1523.49
2003,3380,Southern Univ,W,1513.75,1629.84,-116.09,1510.31
2003,3381,Southern Utah,W,1225.65,1435.71,-210.06,1294.24
2003,3382,St Bonaventure,W,1305.91,1519.8,-213.89,1354.43
2003,3383,St Francis NY,W,932.68,1139.4,-206.72,1074.51
2003,3384,St Francis PA,W,1665.53,1677.73,-12.2,1624.15
2003,3385,St John's,W,1320.67,1412.87,-92.2,1365.5
2003,3386,St Joseph's PA,W,1695.63,1740.38,-44.75,1646.72
2003,3387,St Louis,W,1567.25,1617.73,-50.48,1550.44
2003,3388,St Mary's CA,W,1436.43,1640.61,-204.18,1452.32
2003,3389,St Peter's,W,1471.76,1658.35,-186.59,1478.82
2003,3390,Stanford,W,1930.94,1992.86,-61.92,1823.2
2003,3391,Stetson,W,1170.89,1376.69,-205.8,1253.17
2003,3392,Stony Brook,W,1291.67,1463.21,-171.54,1343.75
2003,3393,Syracuse,W,1559.84,1683.78,-123.94,1544.88
2003,3394,TAM C. Christi,W,1432.54,1599.59,-167.05,1449.4
2003,3395,TCU,W,1847.8,1847.8,0.0,1760.85
2003,3396,Temple,W,1670.45,1699.84,-29.39,1627.84
2003,3397,Tennessee,W,2209.64,2211.98,-2.34,2032.23
2003,3398,Tennessee St,W,1104.49,1263.17,-158.68,1203.37
2003,3399,Tennessee Tech,W,1428.87,1647.32,-218.45,1446.65
2003,3400,Texas,W,2124.41,2124.41,0.0,1968.31
2003,3401,Texas A&M,W,1433.89,1607.72,-173.83,1450.42
2003,3402,Texas St,W,1540.23,1540.23,0.0,1530.17
2003,3403,Texas Tech,W,2039.8,2039.8,0.0,1904.85
2003,3404,TN Martin,W,1416.76,1429.08,-12.32,1437.57
2003,3405,Toledo,W,1634.11,1717.77,-83.66,1600.58
2003,3406,Towson,W,1115.52,1189.28,-73.76,1211.64
2003,3407,Troy,W,1446.9,1499.44,-52.54,1460.18
2003,3408,Tulane,W,1735.22,1816.55,-81.33,1676.42
2003,3409,Tulsa,W,1493.87,1662.03,-168.16,1495.4
2003,3410,UTRGV,W,1179.48,1241.1,-61.62,1259.61
2003,3411,TX Southern,W,1110.39,1352.85,-242.46,1207.79
2003,3412,UAB,W,1373.33,1526.21,-152.88,1405.0
2003,3414,UC Irvine,W,1410.9,1471.66,-60.76,1433.18
2003,3415,UC Riverside,W,1253.06,1441.6,-188.54,1314.8
2003,3416,UCF,W,1495.45,1536.01,-40.56,1496.59
2003,3417,UCLA,W,1702.86,1711.68,-8.82,1652.14
2003,3418,Louisiana,W,1311.2,1316.92,-5.72,1358.4
2003,3419,ULM,W,1448.03,1450.9,-2.87,1461.02
2003,3420,UMBC,W,1412.36,1420.08,-7.72,1434.27
2003,3421,UNC Asheville,W,983.73,1164.94,-181.21,1112.8
2003,3422,UNC Greensboro,W,1512.45,1675.49,-163.04,1509.34
2003,3423,UNC Wilmington,W,1687.07,1749.04,-61.97,1640.3
2003,3424,UNLV,W,1667.44,1713.99,-46.55,1625.58
2003,3425,USC,W,1621.95,1692.92,-70.97,1591.46
2003,3426,UT Arlington,W,1384.37,1529.48,-145.11,1413.28
2003,3427,UT San Antonio,W,1552.51,1597.14,-44.63,1539.38
2003,3428,Utah,W,1827.56,1862.17,-34.61,1745.67
2003,3431,UTEP,W,1315.41,1427.98,-112.57,1361.56
2003,3433,VCU,W,1413.2,1536.88,-123.68,1434.9
2003,3434,Valparaiso,W,1606.83,1610.08,-3.25,1580.12
2003,3435,Vanderbilt,W,1947.26,1970.2,-22.94,1835.44
2003,3436,Vermont,W,1661.81,1734.78,-72.97,1621.36
2003,3437,Villanova,W,2036.6,2036.6,0.0,1902.45
2003,3438,Virginia,W,1798.89,1798.89,0.0,1724.17
2003,3439,Virginia Tech,W,1820.98,1840.51,-19.53,1740.74
2003,3441,W Carolina,W,1625.22,1657.1,-31.88,1593.92
2003,3442,W Illinois,W,1647.8,1675.46,-27.66,1610.85
2003,3443,WKU,W,1756.53,1780.71,-24.18,1692.4
2003,3444,W Michigan,W,1659.77,1665.51,-5.74,1619.83
2003,3447,Wagner,W,1428.91,1460.83,-31.92,1446.68
2003,3448,Wake Forest,W,1549.03,1654.85,-105.82,1536.77
2003,3449,Washington,W,1771.47,1842.09,-70.62,1703.6
2003,3450,Washington St,W,1192.03,1226.8,-34.77,1269.02
2003,3451,Weber St,W,1708.39,1765.9,-57.51,1656.29
2003,3452,West Virginia,W,1560.96,1657.54,-96.58,1545.72
2003,3453,WI Green Bay,W,1866.29,1866.29,0.0,1774.72
2003,3454,WI Milwaukee,W,1521.48,1586.57,-65.09,1516.11
2003,3455,Wichita St,W,1465.6,1699.27,-233.67,1474.2
2003,3456,William & Mary,W,1318.83,1491.92,-173.09,1364.12
2003,3457,Winthrop,W,1222.41,1352.97,-130.56,1291.81
2003,3458,Wisconsin,W,1512.75,1638.51,-125.76,1509.56
2003,3459,Wofford,W,1147.67,1469.79,-322.12,1235.75
2003,3460,Wright St,W,1288.65,1331.1,-42.45,1341.49
2003,3461,Wyoming,W,1589.65,1690.76,-101.11,1567.24
2003,3462,Xavier,W,1690.0,1737.19,-47.19,1642.5
2003,3463,Yale,W,1256.86,1420.16,-163.3,1317.64
2003,3464,Youngstown St,W,1139.91,1413.06,-273.15,1229.93
2004,3102,Air Force,W,1085.65,1256.1,-170.45,1189.24
2004,3103,Akron,W,1136.8,1224.37,-87.57,1227.6
2004,3104,Alabama,W,1574.9,1678.05,-103.15,1556.18
2004,3105,Alabama A&M,W,1284.36,1375.24,-90.88,1338.27
2004,3106,Alabama St,W,1580.37,1628.88,-48.51,1560.28
2004,3107,SUNY Albany,W,1419.39,1421.81,-2.42,1439.54
2004,3108,Alcorn St,W,1365.67,1439.27,-73.6,1399.25
2004,3110,American Univ,W,1436.75,1524.24,-87.49,1452.56
2004,3111,Appalachian St,W,1290.78,1424.42,-133.64,1343.08
2004,3112,Arizona,W,1859.55,1908.12,-48.57,1769.66
2004,3113,Arizona St,W,1699.06,1815.25,-116.19,1649.3
2004,3114,Ark Little Rock,W,1333.29,1366.66,-33.37,1374.97
2004,3115,Ark Pine Bluff,W,1051.82,1165.57,-113.75,1163.86
2004,3116,Arkansas,W,1734.77,1854.83,-120.06,1676.08
2004,3117,Arkansas St,W,1585.66,1656.55,-70.89,1564.24
2004,3119,Army,W,1300.36,1474.81,-174.45,1350.27
2004,3120,Auburn,W,1895.07,1972.74,-77.67,1796.3
2004,3122,Austin Peay,W,1707.1,1714.86,-7.76,1655.32
2004,3123,Ball St,W,1452.85,1636.73,-183.88,1464.64
2004,3124,Baylor,W,1955.45,1955.45,0.0,1841.59
2004,3125,Belmont,W,1462.2,1509.19,-46.99,1471.65
2004,3126,Bethune-Cookman,W,1369.91,1433.76,-63.85,1402.43
2004,3127,Binghamton,W,1461.04,1528.55,-67.51,1470.78
2004,3128,Birmingham So,W,1307.96,1565.42,-257.46,1355.97
2004,3129,Boise St,W,1342.17,1401.33,-59.16,1381.63
2004,3130,Boston College,W,2001.36,2001.82,-0.46,1876.02
2004,3131,Boston Univ,W,1616.6,1642.21,-25.61,1587.45
2004,3132,Bowling Green,W,1612.24,1631.74,-19.5,1584.18
2004,3133,Bradley,W,1464.07,1489.55,-25.48,1473.05
2004,3135,Brown,W,1569.86,1574.15,-4.29,1552.4
2004,3137,Bucknell,W,1411.76,1429.52,-17.76,1433.82
2004,3138,Buffalo,W,1253.93,1459.9,-205.97,1315.45
2004,3139,Butler,W,1464.51,1464.51,0.0,1473.38
2004,3140,BYU,W,1598.16,1731.76,-133.6,1573.62
2004,3141,C Michigan,W,1187.3,1343.93,-156.63,1265.47
2004,3142,Cal Poly,W,1364.63,1395.86,-31.23,1398.47
2004,3143,California,W,1543.21,1613.56,-70.35,1532.41
2004,3144,Campbell,W,1192.64,1294.03,-101.39,1269.48
2004,3145,Canisius,W,1605.92,1624.89,-18.97,1579.44
